productId,name,card_number,rarity,card_type,hp,stage,retreat_cost,weakness,resistance,set_name,release_date,printing_type,market_price_usd
623547,Dunsparce,120/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,2.44
623547,Dunsparce,120/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,2.75
623548,Dudunsparce ex - 121/159,121/159,Double Rare,Colorless,270,Stage 1,3,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,0.85
623549,Kecleon,122/159,Common,Colorless,80,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.28
623549,Kecleon,122/159,Common,Colorless,80,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.14
623550,Tropius,123/159,Common,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.17
623550,Tropius,123/159,Common,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.06
623551,Audino,124/159,Common,Colorless,110,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.24
623551,Audino,124/159,Common,Colorless,110,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.1
623552,Minccino,125/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.11
623552,Minccino,125/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.22
623553,Cinccino,126/159,Uncommon,Colorless,100,Stage 1,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.07
623553,Cinccino,126/159,Uncommon,Colorless,100,Stage 1,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.4
623554,Noibat - 127/159,127/159,Common,Colorless,60,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.26
623554,Noibat - 127/159,127/159,Common,Colorless,60,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.09
623555,Noivern,128/159,Rare,Colorless,110,Stage 1,,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.48
623555,Noivern,128/159,Rare,Colorless,110,Stage 1,,Lx2,F-30,SV09: Journey Together,2025-03-28,Holofoil,0.18
623556,Komala,129/159,Common,Colorless,100,Basic,2,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.14
623556,Komala,129/159,Common,Colorless,100,Basic,2,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.24
623557,Drampa,130/159,Common,Colorless,120,Basic,2,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.24
623557,Drampa,130/159,Common,Colorless,120,Basic,2,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.07
623558,Skwovet,131/159,Common,Colorless,60,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.21
623558,Skwovet,131/159,Common,Colorless,60,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.08
623559,Greedent,132/159,Uncommon,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.06
623559,Greedent,132/159,Uncommon,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.26
623560,Hop's Rookidee,133/159,Common,Colorless,60,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.22
623560,Hop's Rookidee,133/159,Common,Colorless,60,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.14
623561,Hop's Corvisquire,134/159,Common,Colorless,90,Stage 1,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.2
623561,Hop's Corvisquire,134/159,Common,Colorless,90,Stage 1,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.17
623562,Hop's Wooloo - 135/159,135/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.1
623562,Hop's Wooloo - 135/159,135/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.21
623563,Hop's Dubwool,136/159,Rare,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,0.17
623563,Hop's Dubwool,136/159,Rare,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.4
623564,Cramorant,137/159,Common,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.14
623564,Cramorant,137/159,Common,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.21
623565,Hop's Cramorant,138/159,Uncommon,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.08
623565,Hop's Cramorant,138/159,Uncommon,Colorless,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.16
623566,Lechonk,139/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.19
623566,Lechonk,139/159,Common,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.03
623567,Oinkologne,140/159,Uncommon,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.32
623567,Oinkologne,140/159,Uncommon,Colorless,120,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Normal,0.14
623568,Squawkabilly,141/159,Common,Colorless,70,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Normal,0.16
623568,Squawkabilly,141/159,Common,Colorless,70,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Reverse Holofoil,0.23
623587,Maractus - 160/159,160/159,Illustration Rare,Grass,110,Basic,2,Rx2,,SV09: Journey Together,2025-03-28,Holofoil,2.16
623588,Articuno - 161/159,161/159,Illustration Rare,Water,110,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Holofoil,20.54
623589,Wailord - 162/159,162/159,Illustration Rare,Water,240,Stage 1,4,Lx2,,SV09: Journey Together,2025-03-28,Holofoil,13.78
623590,Iono's Kilowattrel - 163/159,163/159,Illustration Rare,Lightning,120,Stage 1,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Holofoil,4.72
623591,Lillie's Ribombee - 164/159,164/159,Illustration Rare,Psychic,70,Stage 1,,Mx2,,SV09: Journey Together,2025-03-28,Holofoil,5.5
623592,Swinub - 165/159,165/159,Illustration Rare,Fighting,70,Basic,2,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,3.36
623593,Lycanroc - 166/159,166/159,Illustration Rare,Fighting,120,Stage 1,2,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,3.06
623595,Furret - 168/159,168/159,Illustration Rare,Colorless,120,Stage 1,1,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,8.63
623596,Noibat - 169/159,169/159,Illustration Rare,Colorless,60,Basic,1,Lx2,F-30,SV09: Journey Together,2025-03-28,Holofoil,5.34
623597,Hop's Wooloo - 170/159,170/159,Illustration Rare,Colorless,70,Basic,1,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,4.56
623598,Volcanion ex - 171/159,171/159,Ultra Rare,Fire,220,Basic,3,Wx2,,SV09: Journey Together,2025-03-28,Holofoil,1.08
623599,Iono's Bellibolt ex - 172/159,172/159,Ultra Rare,Lightning,280,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,1.99
623600,Lillie's Clefairy ex - 173/159,173/159,Ultra Rare,Psychic,190,Basic,1,Mx2,,SV09: Journey Together,2025-03-28,Holofoil,6.75
623601,Mamoswine ex - 174/159,174/159,Ultra Rare,Fighting,340,Stage 2,4,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,0.97
623602,N's Zoroark ex - 175/159,175/159,Ultra Rare,Darkness,280,Stage 1,2,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,4.19
623603,Hop's Zacian ex - 176/159,176/159,Ultra Rare,Metal,230,Basic,2,Rx2,G-30,SV09: Journey Together,2025-03-28,Holofoil,1.99
623604,Salamence ex - 177/159,177/159,Ultra Rare,Dragon,320,Stage 2,2,,,SV09: Journey Together,2025-03-28,Holofoil,1.88
623605,Dudunsparce ex - 178/159,178/159,Ultra Rare,Colorless,270,Stage 1,3,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,1.46
623609,Volcanion ex - 182/159,182/159,Special Illustration Rare,Fire,220,Basic,3,Wx2,,SV09: Journey Together,2025-03-28,Holofoil,19.74
623610,Iono's Bellibolt ex - 183/159,183/159,Special Illustration Rare,Lightning,280,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,38.31
623611,Lillie's Clefairy ex - 184/159,184/159,Special Illustration Rare,Psychic,190,Basic,1,Mx2,,SV09: Journey Together,2025-03-28,Holofoil,103.08
623612,N's Zoroark ex - 185/159,185/159,Special Illustration Rare,Darkness,280,Stage 1,2,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,45.07
623613,Hop's Zacian ex - 186/159,186/159,Special Illustration Rare,Metal,230,Basic,2,Rx2,G-30,SV09: Journey Together,2025-03-28,Holofoil,31.13
623614,Salamence ex - 187/159,187/159,Special Illustration Rare,Dragon,320,Stage 2,2,,,SV09: Journey Together,2025-03-28,Holofoil,57.08
623615,Iono's Bellibolt ex - 188/159,188/159,Hyper Rare,Lightning,280,Stage 1,2,Fx2,,SV09: Journey Together,2025-03-28,Holofoil,14.36
623616,N's Zoroark ex - 189/159,189/159,Hyper Rare,Darkness,280,Stage 1,2,Gx2,,SV09: Journey Together,2025-03-28,Holofoil,14.15
624677,N's Reshiram - 167/159,167/159,Illustration Rare,Dragon,130,Basic,2,,,SV09: Journey Together,2025-03-28,Holofoil,15.28
83446,Abra,067/110,Common,Psychic,30,Basic,,P,,Legendary Collection,2002-05-24,Normal,1.06
83446,Abra,067/110,Common,Psychic,30,Basic,,P,,Legendary Collection,2002-05-24,Reverse Holofoil,109.12
83496,Alakazam,001/110,Holo Rare,Psychic,80,Stage 2,3,P,,Legendary Collection,2002-05-24,Holofoil,75.74
83496,Alakazam,001/110,Holo Rare,Psychic,80,Stage 2,3,P,,Legendary Collection,2002-05-24,Reverse Holofoil,321.1
83581,Arcanine,036/110,Uncommon,Fire,100,Stage 1,3,W,,Legendary Collection,2002-05-24,Normal,8.43
83581,Arcanine,036/110,Uncommon,Fire,100,Stage 1,3,W,,Legendary Collection,2002-05-24,Reverse Holofoil,250.0
83643,Articuno,002/110,Holo Rare,Water,70,Basic,2,,F-30,Legendary Collection,2002-05-24,Holofoil,69.99
83643,Articuno,002/110,Holo Rare,Water,70,Basic,2,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,749.99
83768,Beedrill,020/110,Rare,Grass,80,Stage 2,,R,F-30,Legendary Collection,2002-05-24,Normal,5.85
83768,Beedrill,020/110,Rare,Grass,80,Stage 2,,R,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,149.99
84025,Bulbasaur,068/110,Common,Grass,40,Basic,1,R,,Legendary Collection,2002-05-24,Normal,7.21
84025,Bulbasaur,068/110,Common,Grass,40,Basic,1,R,,Legendary Collection,2002-05-24,Reverse Holofoil,500.0
84062,Butterfree,021/110,Rare,Grass,70,Stage 2,,R,F-30,Legendary Collection,2002-05-24,Normal,9.46
84062,Butterfree,021/110,Rare,Grass,70,Stage 2,,R,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,228.41
84134,Caterpie,069/110,Common,Grass,40,Basic,1,R,,Legendary Collection,2002-05-24,Normal,1.06
84134,Caterpie,069/110,Common,Grass,40,Basic,1,R,,Legendary Collection,2002-05-24,Reverse Holofoil,99.95
84196,Charizard,003/110,Holo Rare,Fire,120,Stage 2,3,W,F-30,Legendary Collection,2002-05-24,Holofoil,899.99
84196,Charizard,003/110,Holo Rare,Fire,120,Stage 2,3,W,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,1399.31
84205,Charmander,070/110,Common,Fire,50,Basic,1,W,,Legendary Collection,2002-05-24,Normal,2.07
84205,Charmander,070/110,Common,Fire,50,Basic,1,W,,Legendary Collection,2002-05-24,Reverse Holofoil,616.33
84223,Charmeleon,037/110,Uncommon,Fire,80,Stage 1,1,W,,Legendary Collection,2002-05-24,Normal,1.71
84223,Charmeleon,037/110,Uncommon,Fire,80,Stage 1,1,W,,Legendary Collection,2002-05-24,Reverse Holofoil,375.0
84569,Dark Blastoise,004/110,Holo Rare,Water,70,Stage 2,2,L,,Legendary Collection,2002-05-24,Holofoil,213.49
84569,Dark Blastoise,004/110,Holo Rare,Water,70,Stage 2,2,L,,Legendary Collection,2002-05-24,Reverse Holofoil,975.0
84581,Dark Dragonair,038/110,Uncommon,Colorless,60,Stage 1,2,,P-30,Legendary Collection,2002-05-24,Normal,5.28
84581,Dark Dragonair,038/110,Uncommon,Colorless,60,Stage 1,2,,P-30,Legendary Collection,2002-05-24,Reverse Holofoil,151.12
84585,Dark Dragonite,005/110,Holo Rare,Colorless,70,Stage 2,2,,F-30,Legendary Collection,2002-05-24,Holofoil,243.11
84585,Dark Dragonite,005/110,Holo Rare,Colorless,70,Stage 2,2,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,749.99
84637,Dark Persian,006/110,Holo Rare,Colorless,60,Stage 1,,F,P-30,Legendary Collection,2002-05-24,Holofoil,36.94
84637,Dark Persian,006/110,Holo Rare,Colorless,60,Stage 1,,F,P-30,Legendary Collection,2002-05-24,Reverse Holofoil,140.0
84646,Dark Raichu,007/110,Holo Rare,Lightning,70,Stage 1,1,F,,Legendary Collection,2002-05-24,Holofoil,74.66
84646,Dark Raichu,007/110,Holo Rare,Lightning,70,Stage 1,1,F,,Legendary Collection,2002-05-24,Reverse Holofoil,399.99
84653,Dark Slowbro,008/110,Holo Rare,Psychic,60,Stage 1,2,P,,Legendary Collection,2002-05-24,Holofoil,44.73
84653,Dark Slowbro,008/110,Holo Rare,Psychic,60,Stage 1,2,P,,Legendary Collection,2002-05-24,Reverse Holofoil,329.99
84664,Dark Vaporeon,009/110,Holo Rare,Water,60,Stage 1,1,L,,Legendary Collection,2002-05-24,Holofoil,134.96
84664,Dark Vaporeon,009/110,Holo Rare,Water,60,Stage 1,1,L,,Legendary Collection,2002-05-24,Reverse Holofoil,337.5
84669,Dark Wartortle,039/110,Uncommon,Water,60,Stage 1,1,L,,Legendary Collection,2002-05-24,Normal,3.59
84669,Dark Wartortle,039/110,Uncommon,Water,60,Stage 1,1,L,,Legendary Collection,2002-05-24,Reverse Holofoil,325.0
84788,Dewgong,040/110,Uncommon,Water,80,Stage 1,3,L,,Legendary Collection,2002-05-24,Normal,2.38
84788,Dewgong,040/110,Uncommon,Water,80,Stage 1,3,L,,Legendary Collection,2002-05-24,Reverse Holofoil,96.48
84847,Dodrio,041/110,Uncommon,Colorless,70,Stage 1,,L,F-30,Legendary Collection,2002-05-24,Normal,1.51
84847,Dodrio,041/110,Uncommon,Colorless,70,Stage 1,,L,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,77.51
84858,Doduo,071/110,Common,Colorless,50,Basic,,L,F-30,Legendary Collection,2002-05-24,Normal,0.84
84858,Doduo,071/110,Common,Colorless,50,Basic,,L,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,102.05
84930,Dratini,072/110,Common,Colorless,40,Basic,1,,P-30,Legendary Collection,2002-05-24,Normal,1.1
84930,Dratini,072/110,Common,Colorless,40,Basic,1,,P-30,Legendary Collection,2002-05-24,Reverse Holofoil,366.66
84970,Drowzee,073/110,Common,Psychic,50,Basic,1,P,,Legendary Collection,2002-05-24,Normal,0.69
84970,Drowzee,073/110,Common,Psychic,50,Basic,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,60.0
85079,Eevee,074/110,Common,Colorless,50,Basic,1,F,P-30,Legendary Collection,2002-05-24,Normal,5.44
85151,Electrode,022/110,Rare,Lightning,90,Stage 1,1,F,,Legendary Collection,2002-05-24,Normal,4.34
85151,Electrode,022/110,Rare,Lightning,90,Stage 1,1,F,,Legendary Collection,2002-05-24,Reverse Holofoil,75.47
85343,Exeggcute,075/110,Common,Grass,50,Basic,1,R,,Legendary Collection,2002-05-24,Normal,0.57
85343,Exeggcute,075/110,Common,Grass,50,Basic,1,R,,Legendary Collection,2002-05-24,Reverse Holofoil,92.5
85357,Exeggutor,023/110,Rare,Grass,80,Stage 1,3,R,,Legendary Collection,2002-05-24,Normal,4.79
85357,Exeggutor,023/110,Rare,Grass,80,Stage 1,3,R,,Legendary Collection,2002-05-24,Reverse Holofoil,70.19
85395,Fearow,042/110,Uncommon,Colorless,70,Stage 1,,L,F-30,Legendary Collection,2002-05-24,Normal,1.73
85395,Fearow,042/110,Uncommon,Colorless,70,Stage 1,,L,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,70.0
85492,Flareon,010/110,Holo Rare,Fire,70,Stage 1,1,W,,Legendary Collection,2002-05-24,Holofoil,88.33
85492,Flareon,010/110,Holo Rare,Fire,70,Stage 1,1,W,,Legendary Collection,2002-05-24,Reverse Holofoil,156.79
85648,Gastly,076/110,Common,Psychic,50,Basic,,,F-30,Legendary Collection,2002-05-24,Normal,1.37
85648,Gastly,076/110,Common,Psychic,50,Basic,,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,135.04
85670,Gengar,011/110,Holo Rare,Psychic,80,Stage 2,1,,F-30,Legendary Collection,2002-05-24,Holofoil,289.99
85670,Gengar,011/110,Holo Rare,Psychic,80,Stage 2,1,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,1799.99
85685,Geodude,077/110,Common,Fighting,50,Basic,1,G,,Legendary Collection,2002-05-24,Normal,0.93
85685,Geodude,077/110,Common,Fighting,50,Basic,1,G,,Legendary Collection,2002-05-24,Reverse Holofoil,94.99
85812,Golduck,043/110,Uncommon,Water,70,Stage 1,1,L,,Legendary Collection,2002-05-24,Normal,2.93
85812,Golduck,043/110,Uncommon,Water,70,Stage 1,1,L,,Legendary Collection,2002-05-24,Reverse Holofoil,375.0
85822,Golem,024/110,Rare,Fighting,80,Stage 2,4,G,,Legendary Collection,2002-05-24,Normal,5.44
85822,Golem,024/110,Rare,Fighting,80,Stage 2,4,G,,Legendary Collection,2002-05-24,Reverse Holofoil,96.65
85887,Graveler,044/110,Uncommon,Fighting,60,Stage 1,2,G,,Legendary Collection,2002-05-24,Normal,1.62
85887,Graveler,044/110,Uncommon,Fighting,60,Stage 1,2,G,,Legendary Collection,2002-05-24,Reverse Holofoil,140.33
85906,Grimer,078/110,Common,Grass,50,Basic,1,P,,Legendary Collection,2002-05-24,Normal,0.66
85906,Grimer,078/110,Common,Grass,50,Basic,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,100.49
85948,Growlithe,045/110,Uncommon,Fire,60,Basic,1,W,,Legendary Collection,2002-05-24,Normal,8.45
85948,Growlithe,045/110,Uncommon,Fire,60,Basic,1,W,,Legendary Collection,2002-05-24,Reverse Holofoil,200.0
85989,Gyarados,012/110,Holo Rare,Water,100,Stage 1,3,G,F-30,Legendary Collection,2002-05-24,Holofoil,49.99
85989,Gyarados,012/110,Holo Rare,Water,100,Stage 1,3,G,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,519.99
86022,Haunter,046/110,Uncommon,Psychic,50,Stage 1,,,F-30,Legendary Collection,2002-05-24,Normal,5.09
86022,Haunter,046/110,Uncommon,Psychic,50,Stage 1,,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,249.17
86101,Hitmonlee,013/110,Holo Rare,Fighting,60,Basic,1,P,,Legendary Collection,2002-05-24,Holofoil,37.66
86101,Hitmonlee,013/110,Holo Rare,Fighting,60,Basic,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,196.97
86251,Hypno,025/110,Rare,Psychic,90,Stage 1,2,P,,Legendary Collection,2002-05-24,Normal,6.48
86251,Hypno,025/110,Rare,Psychic,90,Stage 1,2,P,,Legendary Collection,2002-05-24,Reverse Holofoil,120.0
86295,Ivysaur,047/110,Uncommon,Grass,60,Stage 1,1,R,,Legendary Collection,2002-05-24,Normal,4.73
86295,Ivysaur,047/110,Uncommon,Grass,60,Stage 1,1,R,,Legendary Collection,2002-05-24,Reverse Holofoil,152.87
86339,Jolteon,014/110,Holo Rare,Lightning,70,Stage 1,1,F,,Legendary Collection,2002-05-24,Holofoil,73.57
86339,Jolteon,014/110,Holo Rare,Lightning,70,Stage 1,1,F,,Legendary Collection,2002-05-24,Reverse Holofoil,228.77
86371,Jynx,026/110,Rare,Psychic,70,Basic,2,P,,Legendary Collection,2002-05-24,Normal,7.22
86371,Jynx,026/110,Rare,Psychic,70,Basic,2,P,,Legendary Collection,2002-05-24,Reverse Holofoil,110.24
86381,Kabuto,048/110,Uncommon,Fighting,30,Stage 1,1,G,,Legendary Collection,2002-05-24,Normal,1.65
86381,Kabuto,048/110,Uncommon,Fighting,30,Stage 1,1,G,,Legendary Collection,2002-05-24,Reverse Holofoil,108.36
86395,Kabutops,027/110,Rare,Fighting,60,Stage 2,1,G,,Legendary Collection,2002-05-24,Normal,10.36
86395,Kabutops,027/110,Rare,Fighting,60,Stage 2,1,G,,Legendary Collection,2002-05-24,Reverse Holofoil,94.0
86404,Kadabra,049/110,Uncommon,Psychic,60,Stage 1,3,P,,Legendary Collection,2002-05-24,Normal,5.04
86404,Kadabra,049/110,Uncommon,Psychic,60,Stage 1,3,P,,Legendary Collection,2002-05-24,Reverse Holofoil,165.98
86409,Kakuna,050/110,Uncommon,Grass,80,Stage 1,2,R,,Legendary Collection,2002-05-24,Normal,1.73
86409,Kakuna,050/110,Uncommon,Grass,80,Stage 1,2,R,,Legendary Collection,2002-05-24,Reverse Holofoil,99.0
86957,Machamp,015/110,Holo Rare,Fighting,100,Stage 2,3,P,,Legendary Collection,2002-05-24,Holofoil,54.98
86957,Machamp,015/110,Holo Rare,Fighting,100,Stage 2,3,P,,Legendary Collection,2002-05-24,Reverse Holofoil,180.0
86976,Machoke,051/110,Uncommon,Fighting,80,Stage 1,3,P,,Legendary Collection,2002-05-24,Normal,2.63
86976,Machoke,051/110,Uncommon,Fighting,80,Stage 1,3,P,,Legendary Collection,2002-05-24,Reverse Holofoil,107.36
86990,Machop,079/110,Common,Fighting,50,Basic,1,P,,Legendary Collection,2002-05-24,Normal,0.65
86990,Machop,079/110,Common,Fighting,50,Basic,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,200.0
87022,Magikarp,052/110,Uncommon,Water,30,Basic,1,L,,Legendary Collection,2002-05-24,Normal,7.95
87022,Magikarp,052/110,Uncommon,Water,30,Basic,1,L,,Legendary Collection,2002-05-24,Reverse Holofoil,699.99
87070,Magnemite,080/110,Common,Lightning,40,Basic,1,F,,Legendary Collection,2002-05-24,Normal,0.62
87070,Magnemite,080/110,Common,Lightning,40,Basic,1,F,,Legendary Collection,2002-05-24,Reverse Holofoil,99.0
87099,Magneton,028/110,Rare,Lightning,80,Stage 1,2,F,,Legendary Collection,2002-05-24,Normal,3.27
87099,Magneton,028/110,Rare,Lightning,80,Stage 1,2,F,,Legendary Collection,2002-05-24,Reverse Holofoil,239.99
87171,Mankey,081/110,Common,Fighting,30,Basic,,P,,Legendary Collection,2002-05-24,Normal,0.53
87171,Mankey,081/110,Common,Fighting,30,Basic,,P,,Legendary Collection,2002-05-24,Reverse Holofoil,90.0
87311,Meowth,053/110,Uncommon,Colorless,50,Basic,1,F,P-30,Legendary Collection,2002-05-24,Normal,2.93
87311,Meowth,053/110,Uncommon,Colorless,50,Basic,1,F,P-30,Legendary Collection,2002-05-24,Reverse Holofoil,79.99
87387,Metapod,054/110,Uncommon,Grass,70,Stage 1,2,R,,Legendary Collection,2002-05-24,Normal,2.42
87387,Metapod,054/110,Uncommon,Grass,70,Stage 1,2,R,,Legendary Collection,2002-05-24,Reverse Holofoil,125.0
87419,Mewtwo,029/110,Rare,Psychic,60,Basic,1,P,,Legendary Collection,2002-05-24,Normal,53.56
87419,Mewtwo,029/110,Rare,Psychic,60,Basic,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,1042.66
87560,Moltres,030/110,Rare,Fire,70,Basic,2,,F-30,Legendary Collection,2002-05-24,Normal,13.59
87560,Moltres,030/110,Rare,Fire,70,Basic,2,,F-30,Legendary Collection,2002-05-24,Reverse Holofoil,100.74
87618,Muk,016/110,Holo Rare,Grass,70,Stage 1,2,P,,Legendary Collection,2002-05-24,Holofoil,21.47
87618,Muk,016/110,Holo Rare,Grass,70,Stage 1,2,P,,Legendary Collection,2002-05-24,Reverse Holofoil,81.97
87668,Mysterious Fossil,109/110,Common,Trainer,10,,,,,Legendary Collection,2002-05-24,Normal,0.76
87668,Mysterious Fossil,109/110,Common,Trainer,10,,,,,Legendary Collection,2002-05-24,Reverse Holofoil,54.12
87694,Nidoking,031/110,Rare,Grass,90,Stage 2,1,P,,Legendary Collection,2002-05-24,Normal,14.3
87694,Nidoking,031/110,Rare,Grass,90,Stage 2,1,P,,Legendary Collection,2002-05-24,Reverse Holofoil,225.5
87706,Nidoqueen,032/110,Rare,Grass,90,Stage 2,3,P,,Legendary Collection,2002-05-24,Normal,10.91
87706,Nidoqueen,032/110,Rare,Grass,90,Stage 2,3,P,,Legendary Collection,2002-05-24,Reverse Holofoil,153.05
87715,Nidoran F,082/110,Common,Grass,60,Basic,1,P,,Legendary Collection,2002-05-24,Normal,0.55
